dataset,dataset_label,sample_id,variant,variant_label,started,run_dir,predicted_count,gt_count,gt_count_mode,gt_interval_low,gt_interval_high,absolute_error,relative_error,exact_match,inside_gt_interval,within_1,within_2,within_3,within_5_pct,within_10_pct,gt_value,normalized_absolute_error_pct,signed_error
grid_scan_paper,Grid Scan Paper,Tile_r039_c046,E1_raw_vlm,VLM,2026-06-26T16:18:15.035294+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c046/20260626_161815,14,12,point,12,12,2,0.1667,False,False,False,True,True,False,False,12.0,16.666666666666664,2
grid_scan_paper,Grid Scan Paper,Tile_r039_c046,E2_sam2_deterministic,SAM2 mask,2026-06-26T16:18:15.035294+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c046/20260626_161815,22,12,point,12,12,10,0.8333,False,False,False,False,False,False,False,12.0,83.33333333333334,10
grid_scan_paper,Grid Scan Paper,Tile_r039_c046,E3_imggen_deterministic,ImgGen mask,2026-06-26T16:18:15.035294+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c046/20260626_161815,17,12,point,12,12,5,0.4167,False,False,False,False,False,False,False,12.0,41.66666666666667,5
grid_scan_paper,Grid Scan Paper,Tile_r039_c046,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T16:18:15.035294+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c046/20260626_161815,20,12,point,12,12,8,0.6667,False,False,False,False,False,False,False,12.0,66.66666666666666,8
grid_scan_paper,Grid Scan Paper,Tile_r039_c046,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T16:18:15.035294+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c046/20260626_161815,17,12,point,12,12,5,0.4167,False,False,False,False,False,False,False,12.0,41.66666666666667,5
grid_scan_paper,Grid Scan Paper,Tile_r039_c046,E6_sam3_deterministic,SAM3 mask,2026-06-26T16:18:15.035294+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c046/20260626_161815,16,12,point,12,12,4,0.3333,False,False,False,False,False,False,False,12.0,33.33333333333333,4
grid_scan_paper,Grid Scan Paper,Tile_r039_c046,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-26T16:18:15.035294+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c046/20260626_161815,16,12,point,12,12,4,0.3333,False,False,False,False,False,False,False,12.0,33.33333333333333,4
grid_scan_paper,Grid Scan Paper,Tile_r039_c047,E1_raw_vlm,VLM,2026-06-26T16:25:38.117988+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c047/20260626_162538,15,9,point,9,9,6,0.6667,False,False,False,False,False,False,False,9.0,66.66666666666666,6
grid_scan_paper,Grid Scan Paper,Tile_r039_c047,E2_sam2_deterministic,SAM2 mask,2026-06-26T16:25:38.117988+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c047/20260626_162538,15,9,point,9,9,6,0.6667,False,False,False,False,False,False,False,9.0,66.66666666666666,6
grid_scan_paper,Grid Scan Paper,Tile_r039_c047,E3_imggen_deterministic,ImgGen mask,2026-06-26T16:25:38.117988+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c047/20260626_162538,12,9,point,9,9,3,0.3333,False,False,False,False,True,False,False,9.0,33.33333333333333,3
grid_scan_paper,Grid Scan Paper,Tile_r039_c047,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T16:25:38.117988+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c047/20260626_162538,39,9,point,9,9,30,3.3333,False,False,False,False,False,False,False,9.0,333.33333333333337,30
grid_scan_paper,Grid Scan Paper,Tile_r039_c047,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T16:25:38.117988+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c047/20260626_162538,45,9,point,9,9,36,4.0,False,False,False,False,False,False,False,9.0,400.0,36
grid_scan_paper,Grid Scan Paper,Tile_r039_c047,E6_sam3_deterministic,SAM3 mask,2026-06-26T16:25:38.117988+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c047/20260626_162538,10,9,point,9,9,1,0.1111,False,False,True,True,True,False,False,9.0,11.11111111111111,1
grid_scan_paper,Grid Scan Paper,Tile_r039_c047,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-26T16:25:38.117988+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c047/20260626_162538,12,9,point,9,9,3,0.3333,False,False,False,False,True,False,False,9.0,33.33333333333333,3
grid_scan_paper,Grid Scan Paper,Tile_r039_c048,E1_raw_vlm,VLM,2026-06-26T16:38:30.045454+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c048/20260626_163830,24,12,point,12,12,12,1.0,False,False,False,False,False,False,False,12.0,100.0,12
grid_scan_paper,Grid Scan Paper,Tile_r039_c048,E2_sam2_deterministic,SAM2 mask,2026-06-26T16:38:30.045454+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c048/20260626_163830,24,12,point,12,12,12,1.0,False,False,False,False,False,False,False,12.0,100.0,12
grid_scan_paper,Grid Scan Paper,Tile_r039_c048,E3_imggen_deterministic,ImgGen mask,2026-06-26T16:38:30.045454+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c048/20260626_163830,24,12,point,12,12,12,1.0,False,False,False,False,False,False,False,12.0,100.0,12
grid_scan_paper,Grid Scan Paper,Tile_r039_c048,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T16:38:30.045454+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c048/20260626_163830,44,12,point,12,12,32,2.6667,False,False,False,False,False,False,False,12.0,266.66666666666663,32
grid_scan_paper,Grid Scan Paper,Tile_r039_c048,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T16:38:30.045454+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c048/20260626_163830,45,12,point,12,12,33,2.75,False,False,False,False,False,False,False,12.0,275.0,33
grid_scan_paper,Grid Scan Paper,Tile_r039_c048,E6_sam3_deterministic,SAM3 mask,2026-06-26T16:38:30.045454+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c048/20260626_163830,22,12,point,12,12,10,0.8333,False,False,False,False,False,False,False,12.0,83.33333333333334,10
grid_scan_paper,Grid Scan Paper,Tile_r039_c048,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-26T16:38:30.045454+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c048/20260626_163830,25,12,point,12,12,13,1.0833,False,False,False,False,False,False,False,12.0,108.33333333333333,13
grid_scan_paper,Grid Scan Paper,Tile_r039_c049,E1_raw_vlm,VLM,2026-06-26T16:50:39.525515+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c049/20260626_165039,11,7,point,7,7,4,0.5714,False,False,False,False,False,False,False,7.0,57.14285714285714,4
grid_scan_paper,Grid Scan Paper,Tile_r039_c049,E2_sam2_deterministic,SAM2 mask,2026-06-26T16:50:39.525515+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c049/20260626_165039,15,7,point,7,7,8,1.1429,False,False,False,False,False,False,False,7.0,114.28571428571428,8
grid_scan_paper,Grid Scan Paper,Tile_r039_c049,E3_imggen_deterministic,ImgGen mask,2026-06-26T16:50:39.525515+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c049/20260626_165039,7,7,point,7,7,0,0.0,True,True,True,True,True,True,True,7.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r039_c049,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T16:50:39.525515+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c049/20260626_165039,15,7,point,7,7,8,1.1429,False,False,False,False,False,False,False,7.0,114.28571428571428,8
grid_scan_paper,Grid Scan Paper,Tile_r039_c049,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T16:50:39.525515+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c049/20260626_165039,9,7,point,7,7,2,0.2857,False,False,False,True,True,False,False,7.0,28.57142857142857,2
grid_scan_paper,Grid Scan Paper,Tile_r039_c049,E6_sam3_deterministic,SAM3 mask,2026-06-26T16:50:39.525515+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c049/20260626_165039,8,7,point,7,7,1,0.1429,False,False,True,True,True,False,False,7.0,14.285714285714285,1
grid_scan_paper,Grid Scan Paper,Tile_r039_c049,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-26T16:50:39.525515+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r039_c049/20260626_165039,8,7,point,7,7,1,0.1429,False,False,True,True,True,False,False,7.0,14.285714285714285,1
grid_scan_paper,Grid Scan Paper,Tile_r040_c028,E1_raw_vlm,VLM,2026-06-26T16:56:37.267005+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c028/20260626_165637,1,1,point,1,1,0,0.0,True,True,True,True,True,True,True,1.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c028,E2_sam2_deterministic,SAM2 mask,2026-06-26T16:56:37.267005+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c028/20260626_165637,1,1,point,1,1,0,0.0,True,True,True,True,True,True,True,1.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c028,E3_imggen_deterministic,ImgGen mask,2026-06-26T16:56:37.267005+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c028/20260626_165637,1,1,point,1,1,0,0.0,True,True,True,True,True,True,True,1.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c028,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T16:56:37.267005+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c028/20260626_165637,3,1,point,1,1,2,2.0,False,False,False,True,True,False,False,1.0,200.0,2
grid_scan_paper,Grid Scan Paper,Tile_r040_c028,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T16:56:37.267005+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c028/20260626_165637,2,1,point,1,1,1,1.0,False,False,True,True,True,False,False,1.0,100.0,1
grid_scan_paper,Grid Scan Paper,Tile_r040_c028,E6_sam3_deterministic,SAM3 mask,2026-06-26T16:56:37.267005+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c028/20260626_165637,0,1,point,1,1,1,1.0,False,False,True,True,True,False,False,1.0,100.0,-1
grid_scan_paper,Grid Scan Paper,Tile_r040_c028,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-26T16:56:37.267005+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c028/20260626_165637,1,1,point,1,1,0,0.0,True,True,True,True,True,True,True,1.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c029,E1_raw_vlm,VLM,2026-06-26T16:59:47.791826+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c029/20260626_165947,16,6,point,6,6,10,1.6667,False,False,False,False,False,False,False,6.0,166.66666666666669,10
grid_scan_paper,Grid Scan Paper,Tile_r040_c029,E2_sam2_deterministic,SAM2 mask,2026-06-26T16:59:47.791826+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c029/20260626_165947,3,6,point,6,6,3,0.5,False,False,False,False,True,False,False,6.0,50.0,-3
grid_scan_paper,Grid Scan Paper,Tile_r040_c029,E3_imggen_deterministic,ImgGen mask,2026-06-26T16:59:47.791826+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c029/20260626_165947,11,6,point,6,6,5,0.8333,False,False,False,False,False,False,False,6.0,83.33333333333334,5
grid_scan_paper,Grid Scan Paper,Tile_r040_c029,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T16:59:47.791826+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c029/20260626_165947,13,6,point,6,6,7,1.1667,False,False,False,False,False,False,False,6.0,116.66666666666667,7
grid_scan_paper,Grid Scan Paper,Tile_r040_c029,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T16:59:47.791826+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c029/20260626_165947,20,6,point,6,6,14,2.3333,False,False,False,False,False,False,False,6.0,233.33333333333334,14
grid_scan_paper,Grid Scan Paper,Tile_r040_c029,E6_sam3_deterministic,SAM3 mask,2026-06-26T16:59:47.791826+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c029/20260626_165947,8,6,point,6,6,2,0.3333,False,False,False,True,True,False,False,6.0,33.33333333333333,2
grid_scan_paper,Grid Scan Paper,Tile_r040_c029,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-26T16:59:47.791826+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c029/20260626_165947,10,6,point,6,6,4,0.6667,False,False,False,False,False,False,False,6.0,66.66666666666666,4
grid_scan_paper,Grid Scan Paper,Tile_r040_c035,E1_raw_vlm,VLM,2026-06-26T17:05:49.458503+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c035/20260626_170549,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c035,E2_sam2_deterministic,SAM2 mask,2026-06-26T17:05:49.458503+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c035/20260626_170549,2,3,point,3,3,1,0.3333,False,False,True,True,True,False,False,3.0,33.33333333333333,-1
grid_scan_paper,Grid Scan Paper,Tile_r040_c035,E3_imggen_deterministic,ImgGen mask,2026-06-26T17:05:49.458503+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c035/20260626_170549,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c035,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T17:05:49.458503+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c035/20260626_170549,5,3,point,3,3,2,0.6667,False,False,False,True,True,False,False,3.0,66.66666666666666,2
grid_scan_paper,Grid Scan Paper,Tile_r040_c035,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T17:05:49.458503+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c035/20260626_170549,4,3,point,3,3,1,0.3333,False,False,True,True,True,False,False,3.0,33.33333333333333,1
grid_scan_paper,Grid Scan Paper,Tile_r040_c035,E6_sam3_deterministic,SAM3 mask,2026-06-26T17:05:49.458503+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c035/20260626_170549,0,3,point,3,3,3,1.0,False,False,False,False,True,False,False,3.0,100.0,-3
grid_scan_paper,Grid Scan Paper,Tile_r040_c035,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-26T17:05:49.458503+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c035/20260626_170549,1,3,point,3,3,2,0.6667,False,False,False,True,True,False,False,3.0,66.66666666666666,-2
grid_scan_paper,Grid Scan Paper,Tile_r040_c036,E1_raw_vlm,VLM,2026-06-26T17:09:50.366600+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c036/20260626_170950,6,5,point,5,5,1,0.2,False,False,True,True,True,False,False,5.0,20.0,1
grid_scan_paper,Grid Scan Paper,Tile_r040_c036,E2_sam2_deterministic,SAM2 mask,2026-06-26T17:09:50.366600+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c036/20260626_170950,2,5,point,5,5,3,0.6,False,False,False,False,True,False,False,5.0,60.0,-3
grid_scan_paper,Grid Scan Paper,Tile_r040_c036,E3_imggen_deterministic,ImgGen mask,2026-06-26T17:09:50.366600+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c036/20260626_170950,6,5,point,5,5,1,0.2,False,False,True,True,True,False,False,5.0,20.0,1
grid_scan_paper,Grid Scan Paper,Tile_r040_c036,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T17:09:50.366600+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c036/20260626_170950,4,5,point,5,5,1,0.2,False,False,True,True,True,False,False,5.0,20.0,-1
grid_scan_paper,Grid Scan Paper,Tile_r040_c036,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T17:09:50.366600+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c036/20260626_170950,8,5,point,5,5,3,0.6,False,False,False,False,True,False,False,5.0,60.0,3
grid_scan_paper,Grid Scan Paper,Tile_r040_c036,E6_sam3_deterministic,SAM3 mask,2026-06-26T17:09:50.366600+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c036/20260626_170950,5,5,point,5,5,0,0.0,True,True,True,True,True,True,True,5.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c036,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-26T17:09:50.366600+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c036/20260626_170950,7,5,point,5,5,2,0.4,False,False,False,True,True,False,False,5.0,40.0,2
grid_scan_paper,Grid Scan Paper,Tile_r040_c038,E1_raw_vlm,VLM,2026-06-26T17:13:45.756670+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c038/20260626_171345,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c038,E2_sam2_deterministic,SAM2 mask,2026-06-26T17:13:45.756670+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c038/20260626_171345,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c038,E3_imggen_deterministic,ImgGen mask,2026-06-26T17:13:45.756670+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c038/20260626_171345,6,3,point,3,3,3,1.0,False,False,False,False,True,False,False,3.0,100.0,3
grid_scan_paper,Grid Scan Paper,Tile_r040_c038,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T17:13:45.756670+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c038/20260626_171345,13,3,point,3,3,10,3.3333,False,False,False,False,False,False,False,3.0,333.33333333333337,10
grid_scan_paper,Grid Scan Paper,Tile_r040_c038,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T17:13:45.756670+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c038/20260626_171345,8,3,point,3,3,5,1.6667,False,False,False,False,False,False,False,3.0,166.66666666666669,5
grid_scan_paper,Grid Scan Paper,Tile_r040_c038,E6_sam3_deterministic,SAM3 mask,2026-06-26T17:13:45.756670+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c038/20260626_171345,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c038,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-26T17:13:45.756670+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c038/20260626_171345,4,3,point,3,3,1,0.3333,False,False,True,True,True,False,False,3.0,33.33333333333333,1
grid_scan_paper,Grid Scan Paper,Tile_r040_c039,E1_raw_vlm,VLM,2026-06-26T17:18:57.003357+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c039/20260626_171857,2,3,point,3,3,1,0.3333,False,False,True,True,True,False,False,3.0,33.33333333333333,-1
grid_scan_paper,Grid Scan Paper,Tile_r040_c039,E2_sam2_deterministic,SAM2 mask,2026-06-26T17:18:57.003357+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c039/20260626_171857,10,3,point,3,3,7,2.3333,False,False,False,False,False,False,False,3.0,233.33333333333334,7
grid_scan_paper,Grid Scan Paper,Tile_r040_c039,E3_imggen_deterministic,ImgGen mask,2026-06-26T17:18:57.003357+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c039/20260626_171857,2,3,point,3,3,1,0.3333,False,False,True,True,True,False,False,3.0,33.33333333333333,-1
grid_scan_paper,Grid Scan Paper,Tile_r040_c039,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T17:18:57.003357+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c039/20260626_171857,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c039,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T17:18:57.003357+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c039/20260626_171857,4,3,point,3,3,1,0.3333,False,False,True,True,True,False,False,3.0,33.33333333333333,1
grid_scan_paper,Grid Scan Paper,Tile_r040_c039,E6_sam3_deterministic,SAM3 mask,2026-06-26T17:18:57.003357+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c039/20260626_171857,1,3,point,3,3,2,0.6667,False,False,False,True,True,False,False,3.0,66.66666666666666,-2
grid_scan_paper,Grid Scan Paper,Tile_r040_c039,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-26T17:18:57.003357+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c039/20260626_171857,2,3,point,3,3,1,0.3333,False,False,True,True,True,False,False,3.0,33.33333333333333,-1
grid_scan_paper,Grid Scan Paper,Tile_r040_c040,E1_raw_vlm,VLM,2026-06-26T17:22:43.900572+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c040/20260626_172243,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c040,E2_sam2_deterministic,SAM2 mask,2026-06-26T17:22:43.900572+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c040/20260626_172243,1,3,point,3,3,2,0.6667,False,False,False,True,True,False,False,3.0,66.66666666666666,-2
grid_scan_paper,Grid Scan Paper,Tile_r040_c040,E3_imggen_deterministic,ImgGen mask,2026-06-26T17:22:43.900572+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c040/20260626_172243,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c040,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T17:22:43.900572+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c040/20260626_172243,4,3,point,3,3,1,0.3333,False,False,True,True,True,False,False,3.0,33.33333333333333,1
grid_scan_paper,Grid Scan Paper,Tile_r040_c040,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T17:22:43.900572+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c040/20260626_172243,4,3,point,3,3,1,0.3333,False,False,True,True,True,False,False,3.0,33.33333333333333,1
grid_scan_paper,Grid Scan Paper,Tile_r040_c040,E6_sam3_deterministic,SAM3 mask,2026-06-26T17:22:43.900572+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c040/20260626_172243,3,3,point,3,3,0,0.0,True,True,True,True,True,True,True,3.0,0.0,0
grid_scan_paper,Grid Scan Paper,Tile_r040_c040,E7_sam3_overlay_vlm,SAM3 overlay,2026-06-26T17:22:43.900572+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c040/20260626_172243,4,3,point,3,3,1,0.3333,False,False,True,True,True,False,False,3.0,33.33333333333333,1
grid_scan_paper,Grid Scan Paper,Tile_r040_c041,E1_raw_vlm,VLM,2026-06-26T17:26:26.391183+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c041/20260626_172626,8,4,point,4,4,4,1.0,False,False,False,False,False,False,False,4.0,100.0,4
grid_scan_paper,Grid Scan Paper,Tile_r040_c041,E2_sam2_deterministic,SAM2 mask,2026-06-26T17:26:26.391183+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c041/20260626_172626,14,4,point,4,4,10,2.5,False,False,False,False,False,False,False,4.0,250.0,10
grid_scan_paper,Grid Scan Paper,Tile_r040_c041,E3_imggen_deterministic,ImgGen mask,2026-06-26T17:26:26.391183+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c041/20260626_172626,5,4,point,4,4,1,0.25,False,False,True,True,True,False,False,4.0,25.0,1
grid_scan_paper,Grid Scan Paper,Tile_r040_c041,E4_sam2_overlay_vlm,SAM2 overlay,2026-06-26T17:26:26.391183+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c041/20260626_172626,12,4,point,4,4,8,2.0,False,False,False,False,False,False,False,4.0,200.0,8
grid_scan_paper,Grid Scan Paper,Tile_r040_c041,E5_imggen_overlay_vlm,ImgGen overlay,2026-06-26T17:26:26.391183+00:00,/home/nielsbroekhuizen/projects/my-vscode-project/outputs/case_study_2/runs/Tile_r040_c041/20260626_172626,8,4,point,4,4,4,1.0,False,False,False,False,False,False,False,4.0,100.0,4
